module_name	donor_id	sample_id	disease_status	broad_compartment	n_nuclei	n_genes_detected	mean_module_score	median_module_score	sd_module_score	sem_module_score	detection_fraction_mean	low_cell_count_flag	notes
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	1	0	0	0	0	0	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	14	0.102083461983422	0	0.128736550448043	0.00161961599474796	0.0610161443494777	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Endothelial	271	14	0.151760806324393	0.152172821746892	0.11902809069974	0.00723044158533302	0.131523458091724	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	14	0.152597315309547	0.152102867544701	0.123935437588093	0.00412659868774015	0.125910674691162	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	14	0.126527065257441	0.128749961078606	0.104027255825495	0.0043725917055729	0.114462392730944	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	14	0.151790383046655	0.158289126950404	0.0865253765701491	0.0160673590630906	0.182266009852217	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	14	0.183219626616369	0.176762915632	0.11172354143067	0.0105100666913551	0.154235145385588	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	14	0.135134611723345	0.137860629977578	0.124748905400621	0.00097867115536602	0.0979549131321657	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Endothelial	810	14	0.165962917507964	0.154976109377066	0.120213427040855	0.00422386927537307	0.141269841269841	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	14	0.139394139971827	0.133540235084604	0.116742519173168	0.00280433427035422	0.104360728711565	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	14	0.120128136079595	0.143339757095309	0.113203066805875	0.0152642984141877	0.0701298701298701	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	14	0.13792970588613	0.132430241227557	0.104637415236307	0.00669872408554982	0.112412177985948	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	14	0.188956753636987	0.175069402453276	0.10205327266729	0.0272748843942871	0.137755102040816	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	14	0.148829670969934	0.148808537461092	0.116345649428145	0.00312626120581318	0.136565239814337	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Endothelial	305	14	0.159649021094274	0.158781747411447	0.10383110591254	0.0059453518295487	0.166276346604215	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	14	0.161137485784364	0.162243443606553	0.110455662876203	0.00400401465112714	0.164633001689506	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	14	0.0977988597656859	0	0.12623227611194	0.00303755565761901	0.0595169162048143	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	14	0.141764635592233	0.139952302906278	0.0917507995124202	0.00565759666664787	0.128462791960891	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	14	0.145151741814411	0.141925106056977	0.102152144783734	0.0222914255177881	0.115646258503401	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	14	0.130060429435632	0.127214826199349	0.116316084183472	0.00111420825387944	0.100647563117741	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	14	0.137209631552841	0.127982897355666	0.119776289428571	0.00349870277145697	0.087335446123842	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	14	0.0854405017846728	0	0.117431589042254	0.0230302293861023	0.0357142857142857	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	14	0.132363983336718	0.138179399342855	0.121421586210169	0.0336762888483796	0.0659340659340659	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	14	0.0956440529617153	0.0550908456287168	0.128773237990558	0.0643866189952792	0.0714285714285714	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	13	0.102065328067239	0	0.132351588594856	0.00166509626887232	0.0609126549297489	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Endothelial	271	13	0.150508199605911	0.146592142899218	0.121107929499734	0.00735678279489007	0.129435140505251	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	13	0.153841569762297	0.154319484255	0.128489769213562	0.00427824134358531	0.126641651031895	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	13	0.124384861725468	0.121429952034264	0.104268975842309	0.00438275195571315	0.111579233487361	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	13	0.140412989705689	0.148320082133112	0.0885062456511237	0.0164351972169666	0.169761273209549	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	13	0.188171395771722	0.175551136852069	0.115461099703121	0.0108616665977245	0.156569094622192	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	13	0.137977998646411	0.13737644301726	0.130297965411339	0.00102220424252574	0.0994631291898646	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Endothelial	810	13	0.164661826844399	0.152898470745389	0.123796720522457	0.00434977337455859	0.139411206077873	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	13	0.141391059827441	0.133797403712617	0.121803317527837	0.00292590240475689	0.105064583425807	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	13	0.120579544379679	0.145588986670668	0.119514095658988	0.0161152773711417	0.0699300699300699	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	13	0.134479875384924	0.126391044022793	0.106094218799883	0.00679198637702754	0.109079445145019	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	13	0.17787741053709	0.160642381063255	0.0957613779326781	0.0255933047935326	0.126373626373626	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	13	0.149289373286569	0.148394476766497	0.119542796762814	0.00321217002776546	0.135462371563455	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Endothelial	305	13	0.157749008863927	0.159561357204229	0.107956529973158	0.00618157292409352	0.162421185372005	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	13	0.161955014860464	0.164412457875448	0.111479635589564	0.00404113363298729	0.16405539270191	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	13	0.0967395627479145	0	0.130631696921823	0.00314341991027223	0.0583492940180838	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	13	0.139053612700684	0.130830095785135	0.092565892952463	0.00570785748130997	0.124890318806669	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	13	0.144561666251265	0.152842421907513	0.109417152338676	0.0238767801389762	0.113553113553114	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	13	0.129455833661353	0.126043676495624	0.119784213923125	0.00114742996013419	0.0992842723435493	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	13	0.134716082949378	0.128853963104266	0.123137730209481	0.00359689150507334	0.0855211341559465	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	13	0.0920128480758015	0	0.12646478819935	0.0248017854927256	0.0384615384615385	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	13	0.114317157638984	0.111510742766841	0.12776745747214	0.0354363168654972	0.0591715976331361	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	13	0.103001287804924	0.0593286029847719	0.13867887168214	0.0693394358410699	0.0769230769230769	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	33	0.143641606050691	0.122005433245212	0.115096954730758	0.00144801820601797	0.0823381008566193	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290910	GSM7290910	healthy_control	Endothelial	271	33	0.289624192641573	0.298371002792507	0.106087021161419	0.00644432759494234	0.20060382422006	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	33	0.21527821116744	0.227663904192992	0.11382329058182	0.00378990102177464	0.154169186319962	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	33	0.219749580827686	0.232407779818072	0.110279251078727	0.00463538266713996	0.183103115965307	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	33	0.305733062336472	0.317499289408252	0.0751694862736799	0.0139586231741862	0.308254963427377	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	33	0.253375825050393	0.253669613727797	0.0879588140066668	0.00827446918943429	0.209171359613837	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	33	0.209734171816509	0.211252842297458	0.12264001907954	0.000962126671823178	0.142760694090088	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290912	GSM7290912	healthy_control	Endothelial	810	33	0.295799262425091	0.305253940205725	0.104009868934034	0.00365453427741263	0.209913954358399	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	33	0.237086212971976	0.240981590649194	0.105354856642652	0.00253078515971542	0.154610152302016	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	33	0.178517786835151	0.16099324178181	0.117487948928995	0.0158420718018034	0.10137741046832	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	33	0.287059567598014	0.287154378766508	0.100105620572147	0.00640860566090204	0.216964729259811	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	33	0.267038009096095	0.240870008819637	0.0965086021357948	0.0257930088620446	0.17965367965368	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	33	0.253663464883746	0.266778678448188	0.119905110208996	0.00322190555699848	0.205491740509791	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290913	GSM7290913	stone_disease	Endothelial	305	33	0.322527095489943	0.329900108784367	0.104541022397997	0.00598600152925621	0.247888723298559	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	33	0.267996891861511	0.284250245169313	0.108097741172864	0.00391854005615808	0.211085891769203	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	33	0.150110251292945	0.138327406773252	0.115245518068839	0.00277317882721852	0.0832587601551122	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	33	0.308439470379406	0.31942436738591	0.0932981350307908	0.00575300946214874	0.249337481276645	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	33	0.261794074682951	0.260963836370312	0.0906154091712288	0.0197739034122167	0.209235209235209	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	33	0.239110566642667	0.249247460489405	0.124780380124388	0.00119528894419714	0.164903763270436	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	33	0.265017673602145	0.263724936315271	0.106333303960981	0.00310602897319108	0.151256593236115	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	33	0.140501050735108	0.111070868941868	0.126669732672946	0.0248419784108051	0.0629370629370629	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	33	0.215630306808434	0.214480128548007	0.12106998581318	0.0335787724437782	0.104895104895105	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R4_MAGMA_lower_priority	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	33	0.23714272647346	0.217179341616059	0.0791450880500678	0.0395725440250339	0.174242424242424	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	1	0.170688910598824	0	0.612200819212002	0.00770201030975842	0.0861031972143089	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290910	GSM7290910	healthy_control	Endothelial	271	1	0.154261418250627	0	0.410910187544166	0.024961016264229	0.140221402214022	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	1	0.122142971042076	0	0.409367622613263	0.0136304508795432	0.1019955654102	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	1	0.133074818109198	0	0.456818041643277	0.0192014944929068	0.113074204946997	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	1	0.107560908925936	0	0.284294561897523	0.0527921748134573	0.137931034482759	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	1	0.117805740004736	0	0.324605362440301	0.0305363038436813	0.132743362831858	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	1	0.152948821958835	0	0.531476636866637	0.00416950235019642	0.096196454948301	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290912	GSM7290912	healthy_control	Endothelial	810	1	0.167344087171736	0	0.435645670748988	0.0153070285817621	0.145679012345679	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	1	0.142742788422115	0	0.478485604022635	0.0114939577005481	0.0952106174264282	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	1	0.117483419657343	0	0.418889614093845	0.0564830640418702	0.0909090909090909	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	1	0.169201423864767	0	0.431916630589501	0.0276506288859045	0.147540983606557	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	1	0.173937064153997	0	0.450479782238612	0.12039578605753	0.142857142857143	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	1	0.13344815629108	0	0.44473082529269	0.0119501221831289	0.111191335740072	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290913	GSM7290913	stone_disease	Endothelial	305	1	0.172250513893917	0	0.376682463233243	0.02156877510126	0.20327868852459	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	1	0.104328651277964	0	0.332454431011037	0.0120514637089478	0.111695137976347	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	1	0.160534797884877	0	0.595638700231935	0.0143329880400945	0.0856977417486972	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	1	0.1011666316195	0	0.310632152249312	0.019154399072909	0.106463878326996	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	1	0.0813357599563697	0	0.258336176648277	0.0563735754398196	0.0952380952380952	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	1	0.104806917226176	0	0.401814076022882	0.00384903397644859	0.0814828408882363	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	1	0.117355671752369	0	0.427370185976102	0.0124836164256396	0.075085324232082	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	1	0.258832522907973	0	0.740244767434059	0.145173942845431	0.115384615384615	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	1	0	0	0	0	0	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R5_TWAS_proxy_only	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	1	0	0	0	0	0	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
